id,genre_id,genre
68551,3,Experimental
68573,3,Experimental
68579,3,Experimental
68582,6,Electronic
68587,6,Electronic
68592,0,Hip-Hop
68600,0,Hip-Hop
68601,0,Hip-Hop
68680,6,Electronic
68682,6,Electronic
68683,6,Electronic
68820,2,Rock
68821,2,Rock
68837,4,Folk
68838,4,Folk
68839,4,Folk
68840,4,Folk
68841,4,Folk
68842,4,Folk
68843,4,Folk
68844,4,Folk
68851,4,Folk
68852,4,Folk
68853,4,Folk
68854,4,Folk
68860,4,Folk
68861,4,Folk
68862,4,Folk
68869,3,Experimental
68872,3,Experimental
68875,3,Experimental
68891,6,Electronic
68892,6,Electronic
68893,6,Electronic
68894,6,Electronic
68895,6,Electronic
68896,6,Electronic
68897,6,Electronic
68898,6,Electronic
68899,6,Electronic
68909,2,Rock
69001,3,Experimental
69002,3,Experimental
69170,6,Electronic
69181,1,Pop
69182,1,Pop
69188,1,Pop
69193,6,Electronic
69194,6,Electronic
69195,6,Electronic
69196,6,Electronic
69197,6,Electronic
69198,6,Electronic
69199,6,Electronic
69200,6,Electronic
69201,6,Electronic
69202,6,Electronic
69203,6,Electronic
69204,6,Electronic
69205,6,Electronic
69206,6,Electronic
69207,6,Electronic
69208,6,Electronic
69209,6,Electronic
69210,6,Electronic
69211,6,Electronic
69221,6,Electronic
69222,6,Electronic
69223,6,Electronic
69303,3,Experimental
69554,0,Hip-Hop
69555,0,Hip-Hop
69561,0,Hip-Hop
69563,0,Hip-Hop
69564,0,Hip-Hop
69567,4,Folk
69682,3,Experimental
69723,2,Rock
69726,2,Rock
69727,2,Rock
69732,6,Electronic
69744,1,Pop
69745,1,Pop
69746,1,Pop
69747,1,Pop
69761,4,Folk
69762,4,Folk
69763,4,Folk
69764,4,Folk
69765,4,Folk
69766,4,Folk
69767,4,Folk
69768,4,Folk
69781,2,Rock
69784,3,Experimental
69785,3,Experimental
69787,3,Experimental
69788,3,Experimental
69789,3,Experimental
69791,3,Experimental
69792,3,Experimental
69793,3,Experimental
69798,3,Experimental
69822,0,Hip-Hop
69823,0,Hip-Hop
69824,0,Hip-Hop
69825,0,Hip-Hop
69826,0,Hip-Hop
69827,0,Hip-Hop
69828,0,Hip-Hop
69830,0,Hip-Hop
69833,0,Hip-Hop
69904,0,Hip-Hop
69947,2,Rock
69949,2,Rock
69985,6,Electronic
70002,3,Experimental
70005,3,Experimental
70174,3,Experimental
70206,0,Hip-Hop
70207,0,Hip-Hop
70208,0,Hip-Hop
70299,6,Electronic
70300,6,Electronic
70301,6,Electronic
70302,6,Electronic
70303,6,Electronic
70402,2,Rock
70403,2,Rock
70409,2,Rock
70423,1,Pop
70424,1,Pop
70425,1,Pop
70426,1,Pop
70654,0,Hip-Hop
70655,0,Hip-Hop
70657,0,Hip-Hop
70660,0,Hip-Hop
70768,0,Hip-Hop
70770,0,Hip-Hop
70772,0,Hip-Hop
70773,0,Hip-Hop
70774,0,Hip-Hop
70775,0,Hip-Hop
70813,2,Rock
70873,1,Pop
70875,1,Pop
70878,1,Pop
70879,1,Pop
71096,6,Electronic
71133,4,Folk
71157,0,Hip-Hop
71158,0,Hip-Hop
71172,0,Hip-Hop
71173,0,Hip-Hop
71174,0,Hip-Hop
71175,0,Hip-Hop
71216,0,Hip-Hop
71225,0,Hip-Hop
71228,0,Hip-Hop
71230,0,Hip-Hop
71231,0,Hip-Hop
71240,0,Hip-Hop
71241,0,Hip-Hop
71242,0,Hip-Hop
71243,0,Hip-Hop
71244,0,Hip-Hop
71245,0,Hip-Hop
71246,0,Hip-Hop
71247,0,Hip-Hop
71248,0,Hip-Hop
71249,0,Hip-Hop
71250,0,Hip-Hop
71251,0,Hip-Hop
71252,0,Hip-Hop
71253,0,Hip-Hop
71254,0,Hip-Hop
71255,0,Hip-Hop
71276,2,Rock
71303,2,Rock
71304,2,Rock
71371,2,Rock
71372,2,Rock
71420,6,Electronic
71503,6,Electronic
71506,6,Electronic
71507,6,Electronic
71508,6,Electronic
71509,6,Electronic
71510,6,Electronic
71511,6,Electronic
71512,6,Electronic
71513,6,Electronic
71514,6,Electronic
71515,6,Electronic
71516,6,Electronic
71617,2,Rock
71620,2,Rock
71622,2,Rock
71690,0,Hip-Hop
71691,0,Hip-Hop
71692,0,Hip-Hop
71693,0,Hip-Hop
71694,0,Hip-Hop
71695,0,Hip-Hop
71709,1,Pop
71711,2,Rock
71714,2,Rock
71715,2,Rock
71719,2,Rock
71721,2,Rock
71722,4,Folk
71822,6,Electronic
71884,3,Experimental
71885,3,Experimental
71937,2,Rock
71938,2,Rock
72046,4,Folk
72047,4,Folk
72050,4,Folk
72056,4,Folk
72058,4,Folk
72059,4,Folk
72064,2,Rock
72067,6,Electronic
72068,6,Electronic
72069,6,Electronic
72070,6,Electronic
72071,6,Electronic
72072,6,Electronic
72073,6,Electronic
72074,6,Electronic
72075,6,Electronic
72076,6,Electronic
72129,0,Hip-Hop
72130,0,Hip-Hop
72131,0,Hip-Hop
72134,0,Hip-Hop
72135,0,Hip-Hop
72136,0,Hip-Hop
72146,3,Experimental
72149,3,Experimental
72200,6,Electronic
72206,6,Electronic
72210,6,Electronic
72215,6,Electronic
72232,6,Electronic
72233,6,Electronic
72234,0,Hip-Hop
72287,2,Rock
72288,2,Rock
72289,2,Rock
72290,2,Rock
72456,2,Rock
72468,0,Hip-Hop
72476,1,Pop
72477,6,Electronic
72513,2,Rock
72514,1,Pop
72562,4,Folk
72565,4,Folk
72570,4,Folk
72604,6,Electronic
72605,4,Folk
72607,4,Folk
72612,4,Folk
72738,2,Rock
72781,0,Hip-Hop
72782,0,Hip-Hop
72783,0,Hip-Hop
72784,0,Hip-Hop
72785,0,Hip-Hop
72786,0,Hip-Hop
72787,0,Hip-Hop
72788,0,Hip-Hop
72789,0,Hip-Hop
72790,0,Hip-Hop
72926,3,Experimental
72927,3,Experimental
72928,3,Experimental
72930,3,Experimental
73087,1,Pop
73099,3,Experimental
73100,3,Experimental
73123,6,Electronic
73124,6,Electronic
73125,6,Electronic
73169,4,Folk
73170,4,Folk
73171,4,Folk
73172,4,Folk
73174,4,Folk
73175,4,Folk
73192,2,Rock
73193,2,Rock
73306,2,Rock
73309,2,Rock
73318,2,Rock
73335,6,Electronic
73340,6,Electronic
73341,6,Electronic
73342,6,Electronic
73343,6,Electronic
73344,6,Electronic
73363,6,Electronic
73365,6,Electronic
73366,6,Electronic
73367,6,Electronic
73368,6,Electronic
73369,6,Electronic
73370,6,Electronic
73371,6,Electronic
73372,6,Electronic
73465,1,Pop
73466,1,Pop
73467,1,Pop
73468,1,Pop
73469,1,Pop
73486,2,Rock
73494,3,Experimental
73495,14,Instrumental
73519,2,Rock
73520,2,Rock
73521,2,Rock
73522,2,Rock
73550,0,Hip-Hop
73551,0,Hip-Hop
73560,6,Electronic
73561,6,Electronic
73564,6,Electronic
73565,6,Electronic
73566,4,Folk
73568,4,Folk
73572,4,Folk
73573,4,Folk
73580,4,Folk
73584,4,Folk
73585,4,Folk
73587,4,Folk
73658,4,Folk
73675,4,Folk
73760,8,International
73761,8,International
73762,8,International
73763,8,International
73764,8,International
73765,8,International
73766,8,International
73767,8,International
73768,8,International
73769,8,International
73770,8,International
73771,8,International
73772,8,International
73773,8,International
73774,8,International
73775,8,International
73776,8,International
73777,8,International
73778,8,International
73779,8,International
73792,1,Pop
73797,4,Folk
73819,3,Experimental
73820,3,Experimental
73821,3,Experimental
73822,3,Experimental
73921,1,Pop
74002,1,Pop
74302,3,Experimental
74347,3,Experimental
74348,2,Rock
74362,6,Electronic
74365,6,Electronic
74370,3,Experimental
74371,3,Experimental
74372,3,Experimental
74373,3,Experimental
74374,3,Experimental
74375,3,Experimental
74376,3,Experimental
74377,3,Experimental
74378,3,Experimental
74380,3,Experimental
74381,3,Experimental
74382,3,Experimental
74383,3,Experimental
74384,3,Experimental
74385,3,Experimental
74386,3,Experimental
74387,3,Experimental
74388,3,Experimental
74389,3,Experimental
74390,3,Experimental
74391,3,Experimental
74392,3,Experimental
74393,3,Experimental
74421,4,Folk
74445,4,Folk
74546,4,Folk
74669,2,Rock
74671,2,Rock
74706,2,Rock
74908,2,Rock
74937,4,Folk
74942,4,Folk
74945,1,Pop
74954,0,Hip-Hop
74955,0,Hip-Hop
74959,3,Experimental
74960,3,Experimental
75194,1,Pop
75211,2,Rock
75221,2,Rock
75230,2,Rock
75304,4,Folk
75310,1,Pop
75314,1,Pop
75317,1,Pop
75371,0,Hip-Hop
75372,0,Hip-Hop
75373,0,Hip-Hop
75374,0,Hip-Hop
75375,0,Hip-Hop
75376,0,Hip-Hop
75377,0,Hip-Hop
75378,0,Hip-Hop
75379,0,Hip-Hop
75380,0,Hip-Hop
75381,0,Hip-Hop
75383,0,Hip-Hop
75386,0,Hip-Hop
75389,0,Hip-Hop
75390,0,Hip-Hop
75391,0,Hip-Hop
75393,0,Hip-Hop
75395,0,Hip-Hop
75396,0,Hip-Hop
75398,0,Hip-Hop
75399,0,Hip-Hop
75401,0,Hip-Hop
75403,0,Hip-Hop
75412,0,Hip-Hop
75415,0,Hip-Hop
75417,0,Hip-Hop
75418,0,Hip-Hop
75419,0,Hip-Hop
75420,0,Hip-Hop
75425,0,Hip-Hop
75427,0,Hip-Hop
75428,0,Hip-Hop
75429,14,Instrumental
75430,14,Instrumental
75431,14,Instrumental
75432,14,Instrumental
75433,14,Instrumental
75434,14,Instrumental
75435,14,Instrumental
75436,14,Instrumental
75437,14,Instrumental
75438,14,Instrumental
75439,14,Instrumental
75440,14,Instrumental
75441,14,Instrumental
75442,14,Instrumental
75443,14,Instrumental
75607,14,Instrumental
75612,14,Instrumental
75692,1,Pop
75745,0,Hip-Hop
75746,0,Hip-Hop
75747,0,Hip-Hop
75748,0,Hip-Hop
75749,0,Hip-Hop
75750,0,Hip-Hop
75751,0,Hip-Hop
75752,0,Hip-Hop
75754,0,Hip-Hop
75755,0,Hip-Hop
75762,6,Electronic
75763,6,Electronic
75764,6,Electronic
75782,2,Rock
75783,2,Rock
75784,2,Rock
75785,2,Rock
75786,2,Rock
75787,2,Rock
75788,2,Rock
75844,4,Folk
75862,4,Folk
75866,4,Folk
75869,4,Folk
75883,4,Folk
75903,2,Rock
75908,2,Rock
75925,0,Hip-Hop
75926,0,Hip-Hop
75927,0,Hip-Hop
75928,0,Hip-Hop
75929,0,Hip-Hop
75930,0,Hip-Hop
75931,0,Hip-Hop
75932,0,Hip-Hop
75933,0,Hip-Hop
75935,0,Hip-Hop
75936,0,Hip-Hop
75937,0,Hip-Hop
75975,3,Experimental
76036,3,Experimental
76069,8,International
76071,8,International
76072,8,International
76073,8,International
76074,8,International
76075,8,International
76076,8,International
76077,8,International
76078,8,International
76079,8,International
76121,2,Rock
76128,1,Pop
76129,1,Pop
76130,1,Pop
76131,1,Pop
76363,14,Instrumental
76375,3,Experimental
76381,3,Experimental
76437,4,Folk
76440,4,Folk
76654,6,Electronic
76659,6,Electronic
77517,3,Experimental
77519,3,Experimental
77521,3,Experimental
77522,3,Experimental
77523,3,Experimental
77564,1,Pop
77571,0,Hip-Hop
77572,1,Pop
77952,6,Electronic
78038,3,Experimental
78156,0,Hip-Hop
78213,4,Folk
78516,0,Hip-Hop
78833,0,Hip-Hop
78834,0,Hip-Hop
78839,0,Hip-Hop
78841,0,Hip-Hop
78843,0,Hip-Hop
78845,0,Hip-Hop
78847,0,Hip-Hop
78848,0,Hip-Hop
78849,0,Hip-Hop
78850,0,Hip-Hop
78851,0,Hip-Hop
78852,0,Hip-Hop
78984,0,Hip-Hop
78998,0,Hip-Hop
79087,3,Experimental
79575,2,Rock
79593,4,Folk
79605,6,Electronic
79606,6,Electronic
79610,0,Hip-Hop
79616,0,Hip-Hop
79741,1,Pop
79973,3,Experimental
79975,3,Experimental
79977,3,Experimental
79978,3,Experimental
79985,4,Folk
79986,4,Folk
79988,4,Folk
79990,4,Folk
79995,4,Folk
80000,4,Folk
80001,4,Folk
80002,4,Folk
80003,4,Folk
80004,4,Folk
80005,4,Folk
80035,2,Rock
80293,0,Hip-Hop
80341,8,International
80351,8,International
80389,14,Instrumental
80402,14,Instrumental
80515,14,Instrumental
80516,14,Instrumental
80517,14,Instrumental
80518,14,Instrumental
80519,14,Instrumental
80520,14,Instrumental
80611,3,Experimental
80680,8,International
80686,8,International
80687,8,International
80693,8,International
80694,8,International
80695,8,International
80696,8,International
80697,8,International
80751,8,International
80753,8,International
80754,8,International
80755,8,International
80756,8,International
80758,8,International
80765,8,International
80766,8,International
80772,8,International
80773,8,International
80774,8,International
80775,8,International
80776,8,International
80793,6,Electronic
80833,6,Electronic
80834,6,Electronic
80835,6,Electronic
80836,6,Electronic
81033,4,Folk
81037,4,Folk
81071,3,Experimental
81082,4,Folk
81083,4,Folk
81084,4,Folk
81085,4,Folk
81189,3,Experimental
81193,6,Electronic
81194,6,Electronic
81195,6,Electronic
81362,3,Experimental
81365,3,Experimental
81436,14,Instrumental
81457,14,Instrumental
81485,14,Instrumental
81491,14,Instrumental
81512,14,Instrumental
81523,14,Instrumental
81543,14,Instrumental
81554,14,Instrumental
81555,14,Instrumental
81565,14,Instrumental
81576,14,Instrumental
81586,14,Instrumental
81600,14,Instrumental
81612,14,Instrumental
81613,14,Instrumental
81623,14,Instrumental
81638,14,Instrumental
81650,14,Instrumental
81660,14,Instrumental
81781,14,Instrumental
81782,14,Instrumental
81792,14,Instrumental
81802,14,Instrumental
81803,14,Instrumental
81814,14,Instrumental
81868,6,Electronic
81895,3,Experimental
81938,4,Folk
81945,4,Folk
81946,4,Folk
81988,14,Instrumental
81999,14,Instrumental
82157,14,Instrumental
82231,3,Experimental
82237,3,Experimental
82242,3,Experimental
82250,3,Experimental
82410,3,Experimental
82462,2,Rock
82464,2,Rock
82505,4,Folk
82507,4,Folk
82628,8,International
82629,8,International
82630,8,International
82631,8,International
82778,0,Hip-Hop
82780,0,Hip-Hop
82881,3,Experimental
82886,3,Experimental
82890,3,Experimental
82892,4,Folk
82893,4,Folk
82914,14,Instrumental
82915,14,Instrumental
82916,14,Instrumental
82917,14,Instrumental
82918,14,Instrumental
82919,14,Instrumental
82920,14,Instrumental
82921,14,Instrumental
82928,14,Instrumental
82929,14,Instrumental
82930,14,Instrumental
82931,14,Instrumental
82932,14,Instrumental
83437,4,Folk
83438,4,Folk
83439,4,Folk
83440,4,Folk
83507,1,Pop
83509,1,Pop
83511,1,Pop
83512,1,Pop
83558,0,Hip-Hop
83600,14,Instrumental
83612,14,Instrumental
83613,14,Instrumental
83715,0,Hip-Hop
83717,0,Hip-Hop
83718,0,Hip-Hop
83719,0,Hip-Hop
83789,2,Rock
83790,2,Rock
83791,2,Rock
83898,3,Experimental
83903,3,Experimental
83906,3,Experimental
83908,3,Experimental
83911,3,Experimental
83913,3,Experimental
83954,3,Experimental
83960,3,Experimental
83969,2,Rock
84009,4,Folk
84054,3,Experimental
84055,3,Experimental
84056,3,Experimental
84057,3,Experimental
84058,3,Experimental
84091,6,Electronic
84095,6,Electronic
84096,6,Electronic
84097,6,Electronic
84111,0,Hip-Hop
84135,3,Experimental
84136,3,Experimental
84139,3,Experimental
84141,3,Experimental
84142,3,Experimental
84144,3,Experimental
84152,3,Experimental
84154,4,Folk
84155,4,Folk
84156,4,Folk
84157,4,Folk
84158,4,Folk
84159,4,Folk
84195,6,Electronic
84198,6,Electronic
84200,6,Electronic
84201,6,Electronic
84202,6,Electronic
84264,6,Electronic
84290,2,Rock
84291,2,Rock
84405,3,Experimental
84417,3,Experimental
84423,3,Experimental
84483,6,Electronic
84484,6,Electronic
84485,6,Electronic
84486,6,Electronic
84605,1,Pop
84736,14,Instrumental
84743,2,Rock
84757,2,Rock
84768,14,Instrumental
84777,6,Electronic
84788,2,Rock
84817,1,Pop
85027,2,Rock
85038,6,Electronic
85039,6,Electronic
85040,6,Electronic
85041,6,Electronic
85290,6,Electronic
85291,6,Electronic
85307,1,Pop
85308,1,Pop
85309,1,Pop
85310,1,Pop
85311,1,Pop
85317,6,Electronic
85318,6,Electronic
85343,6,Electronic
85346,6,Electronic
85347,6,Electronic
85400,3,Experimental
85419,1,Pop
85420,1,Pop
85421,1,Pop
85422,1,Pop
85423,1,Pop
85424,1,Pop
85425,1,Pop
85426,1,Pop
85427,1,Pop
85428,1,Pop
85436,4,Folk
85438,4,Folk
85482,4,Folk
85484,4,Folk
85485,4,Folk
85486,4,Folk
85487,4,Folk
85488,4,Folk
85489,4,Folk
85490,4,Folk
85491,4,Folk
85492,4,Folk
85494,3,Experimental
85592,1,Pop
85593,1,Pop
85594,1,Pop
85595,1,Pop
85596,1,Pop
85598,1,Pop
85599,1,Pop
85600,1,Pop
85691,4,Folk
85692,4,Folk
85693,4,Folk
85787,2,Rock
85788,2,Rock
85791,2,Rock
85792,2,Rock
85816,2,Rock
85817,2,Rock
85822,6,Electronic
85823,6,Electronic
85828,6,Electronic
85831,6,Electronic
85832,6,Electronic
85833,6,Electronic
85834,6,Electronic
85835,6,Electronic
85836,6,Electronic
85837,6,Electronic
85838,6,Electronic
85839,6,Electronic
85840,6,Electronic
85950,1,Pop
85951,1,Pop
85952,1,Pop
85953,1,Pop
85954,1,Pop
85955,1,Pop
85956,1,Pop
85957,1,Pop
85963,4,Folk
85966,4,Folk
85967,4,Folk
85968,4,Folk
85973,4,Folk
86037,14,Instrumental
86038,14,Instrumental
86039,14,Instrumental
86040,14,Instrumental
86077,3,Experimental
86081,3,Experimental
86082,3,Experimental
86116,1,Pop
86117,1,Pop
86118,1,Pop
86119,1,Pop
86140,3,Experimental
86256,3,Experimental
86259,3,Experimental
86262,2,Rock
86263,2,Rock
86415,0,Hip-Hop
86416,0,Hip-Hop
86417,2,Rock
86419,2,Rock
86441,2,Rock
86443,2,Rock
86481,14,Instrumental
86482,14,Instrumental
86483,14,Instrumental
86484,14,Instrumental
86485,14,Instrumental
86486,14,Instrumental
86487,14,Instrumental
86562,2,Rock
86576,3,Experimental
86623,4,Folk
86634,1,Pop
86678,0,Hip-Hop
86679,0,Hip-Hop
86680,0,Hip-Hop
86720,3,Experimental
86721,3,Experimental
86724,3,Experimental
86725,3,Experimental
86730,3,Experimental
86761,2,Rock
86762,2,Rock
86763,2,Rock
86788,2,Rock
86793,6,Electronic
86795,2,Rock
86799,2,Rock
86993,2,Rock
87068,6,Electronic
87069,6,Electronic
87070,6,Electronic
87096,14,Instrumental
87097,14,Instrumental
87098,14,Instrumental
87099,14,Instrumental
87100,14,Instrumental
87101,14,Instrumental
87102,14,Instrumental
87103,14,Instrumental
87104,14,Instrumental
87105,14,Instrumental
87106,14,Instrumental
87107,14,Instrumental
87108,14,Instrumental
87121,2,Rock
87151,2,Rock
87152,2,Rock
87153,2,Rock
87154,2,Rock
87155,2,Rock
87157,6,Electronic
87158,6,Electronic
87159,6,Electronic
87160,6,Electronic
87161,6,Electronic
87185,1,Pop
87186,1,Pop
87187,1,Pop
87188,1,Pop
87189,1,Pop
87190,1,Pop
87191,1,Pop
87192,1,Pop
87193,1,Pop
87194,1,Pop
87237,6,Electronic
87322,1,Pop
87323,1,Pop
87324,1,Pop
87325,1,Pop
87361,2,Rock
87362,2,Rock
87363,2,Rock
87377,6,Electronic
87430,2,Rock
87431,2,Rock
87490,2,Rock
87639,6,Electronic
87641,6,Electronic
87642,6,Electronic
87643,6,Electronic
87644,6,Electronic
87645,6,Electronic
87965,4,Folk
87966,4,Folk
87967,4,Folk
87968,4,Folk
87971,4,Folk
87972,4,Folk
88428,1,Pop
88429,1,Pop
88485,3,Experimental
88486,3,Experimental
88846,4,Folk
88848,4,Folk
88854,4,Folk
88856,4,Folk
88858,4,Folk
88860,4,Folk
88861,4,Folk
88863,4,Folk
88864,4,Folk
88867,4,Folk
88868,4,Folk
88869,4,Folk
88870,4,Folk
88871,4,Folk
88872,4,Folk
88873,4,Folk
88874,4,Folk
88875,4,Folk
88876,4,Folk
88877,4,Folk
88878,4,Folk
88879,4,Folk
88892,4,Folk
88899,2,Rock
88900,2,Rock
88959,2,Rock
88960,2,Rock
89178,0,Hip-Hop
89179,0,Hip-Hop
89192,0,Hip-Hop
89195,0,Hip-Hop
89196,0,Hip-Hop
89212,3,Experimental
89350,4,Folk
89376,3,Experimental
89441,4,Folk
89445,0,Hip-Hop
89447,0,Hip-Hop
89456,0,Hip-Hop
89473,0,Hip-Hop
89474,6,Electronic
89477,4,Folk
89482,4,Folk
89484,4,Folk
89485,4,Folk
89486,4,Folk
89639,6,Electronic
89704,2,Rock
89814,6,Electronic
89815,6,Electronic
89816,6,Electronic
89817,6,Electronic
89841,0,Hip-Hop
89843,0,Hip-Hop
89846,0,Hip-Hop
89847,0,Hip-Hop
89848,0,Hip-Hop
89857,0,Hip-Hop
89859,0,Hip-Hop
89860,0,Hip-Hop
89991,3,Experimental
89992,3,Experimental
90027,3,Experimental
90074,6,Electronic
90278,3,Experimental
90526,14,Instrumental
90527,14,Instrumental
90529,14,Instrumental
90530,14,Instrumental
90570,1,Pop
90579,1,Pop
90582,1,Pop
90583,1,Pop
90587,1,Pop
90589,1,Pop
90590,1,Pop
90591,1,Pop
90592,1,Pop
90616,14,Instrumental
90617,14,Instrumental
90618,14,Instrumental
90625,4,Folk
90639,2,Rock
90652,2,Rock
90695,2,Rock
90804,3,Experimental
90824,1,Pop
90826,1,Pop
90828,1,Pop
90982,0,Hip-Hop
90987,0,Hip-Hop
90993,0,Hip-Hop
91081,6,Electronic
91082,6,Electronic
91083,6,Electronic
91084,6,Electronic
91085,6,Electronic
91086,6,Electronic
91087,6,Electronic
91088,6,Electronic
91089,6,Electronic
91092,2,Rock
91093,2,Rock
91098,4,Folk
91102,4,Folk
91130,3,Experimental
91157,1,Pop
91158,1,Pop
91159,1,Pop
91160,1,Pop
91161,1,Pop
91162,1,Pop
91163,1,Pop
91164,1,Pop
91170,4,Folk
91177,8,International
91178,8,International
91179,8,International
91181,8,International
91182,8,International
91183,8,International
91184,8,International
91185,8,International
91186,8,International
91187,8,International
91205,2,Rock
91228,4,Folk
91238,4,Folk
91306,0,Hip-Hop
91309,0,Hip-Hop
91312,0,Hip-Hop
91315,0,Hip-Hop
91317,0,Hip-Hop
91318,0,Hip-Hop
91319,0,Hip-Hop
91329,2,Rock
91349,1,Pop
91443,4,Folk
91455,2,Rock
91458,2,Rock
91459,2,Rock
91468,1,Pop
91471,1,Pop
91619,6,Electronic
91620,6,Electronic
91621,6,Electronic
91622,6,Electronic
91623,6,Electronic
91624,6,Electronic
91625,6,Electronic
91755,6,Electronic
91788,4,Folk
91790,4,Folk
91791,4,Folk
91793,4,Folk
91796,4,Folk
91797,4,Folk
91851,2,Rock
91868,2,Rock
91869,2,Rock
91894,3,Experimental
91897,3,Experimental
91899,3,Experimental
91900,3,Experimental
91933,4,Folk
91934,4,Folk
91936,4,Folk
91937,4,Folk
91938,4,Folk
91958,4,Folk
91960,8,International
92124,1,Pop
92125,1,Pop
92129,1,Pop
92130,1,Pop
92131,1,Pop
92206,8,International
92275,6,Electronic
92282,6,Electronic
92283,6,Electronic
92284,6,Electronic
92292,4,Folk
92366,6,Electronic
92466,6,Electronic
92508,2,Rock
92535,4,Folk
92536,4,Folk
92538,4,Folk
92539,4,Folk
92540,4,Folk
92546,6,Electronic
92548,6,Electronic
92549,6,Electronic
92551,6,Electronic
92554,6,Electronic
92556,6,Electronic
92561,6,Electronic
92562,6,Electronic
92564,6,Electronic
92565,3,Experimental
92573,3,Experimental
92574,3,Experimental
92868,2,Rock
92872,3,Experimental
92873,3,Experimental
92874,3,Experimental
92878,3,Experimental
92881,3,Experimental
92885,3,Experimental
92886,3,Experimental
92887,3,Experimental
92888,3,Experimental
92889,3,Experimental
92947,14,Instrumental
92948,14,Instrumental
92949,14,Instrumental
92950,14,Instrumental
92951,14,Instrumental
92952,14,Instrumental
92953,14,Instrumental
92954,14,Instrumental
92955,14,Instrumental
93074,4,Folk
93075,4,Folk
93076,4,Folk
93363,6,Electronic
93364,6,Electronic
93518,6,Electronic
93519,6,Electronic
93520,6,Electronic
93521,6,Electronic
93522,6,Electronic
93523,6,Electronic
93704,4,Folk
93710,4,Folk
93712,4,Folk
93716,4,Folk
93727,6,Electronic
93867,2,Rock
93868,2,Rock
93915,14,Instrumental
93917,14,Instrumental
93918,14,Instrumental
93919,14,Instrumental
93920,14,Instrumental
93921,14,Instrumental
93940,6,Electronic
93941,6,Electronic
93942,1,Pop
93943,1,Pop
93944,1,Pop
93950,2,Rock
93956,2,Rock
93981,8,International
93983,2,Rock
93985,2,Rock
93986,2,Rock
94026,2,Rock
94033,14,Instrumental
94034,14,Instrumental
94035,14,Instrumental
94036,14,Instrumental
94037,14,Instrumental
94038,14,Instrumental
94039,14,Instrumental
94093,2,Rock
94099,2,Rock
94101,2,Rock
94102,2,Rock
94263,6,Electronic
94348,2,Rock
94411,6,Electronic
94414,6,Electronic
94415,6,Electronic
94419,2,Rock
94422,4,Folk
94423,1,Pop
94426,0,Hip-Hop
94449,0,Hip-Hop
94465,0,Hip-Hop
94467,0,Hip-Hop
94468,0,Hip-Hop
94628,1,Pop
94630,1,Pop
94631,1,Pop
94632,1,Pop
94634,1,Pop
94635,1,Pop
94638,1,Pop
94803,6,Electronic
95189,3,Experimental
95231,2,Rock
95248,2,Rock
95249,2,Rock
95250,2,Rock
95251,2,Rock
95308,2,Rock
95309,2,Rock
95310,2,Rock
95452,14,Instrumental
95486,1,Pop
95506,2,Rock
95535,2,Rock
95564,3,Experimental
95722,14,Instrumental
95724,14,Instrumental
95725,14,Instrumental
95726,14,Instrumental
95727,14,Instrumental
95908,0,Hip-Hop
95910,0,Hip-Hop
95911,0,Hip-Hop
95912,0,Hip-Hop
95914,0,Hip-Hop
95915,0,Hip-Hop
96166,8,International
96167,8,International
96168,8,International
96169,8,International
96399,2,Rock
96400,2,Rock
96401,2,Rock
96402,2,Rock
96403,2,Rock
96408,2,Rock
96560,2,Rock
96627,3,Experimental
96657,0,Hip-Hop
96675,0,Hip-Hop
96678,0,Hip-Hop
96692,4,Folk
96693,4,Folk
96694,4,Folk
96695,4,Folk
96696,4,Folk
96697,4,Folk
96698,4,Folk
96699,4,Folk
96718,2,Rock
96726,4,Folk
96728,4,Folk
96729,4,Folk
96730,4,Folk
96731,4,Folk
96738,8,International
96742,8,International
96743,8,International
96759,2,Rock
96898,3,Experimental
96900,3,Experimental
96901,3,Experimental
96902,3,Experimental
96935,2,Rock
96936,2,Rock
96944,1,Pop
96945,1,Pop
96946,1,Pop
97037,0,Hip-Hop
97041,0,Hip-Hop
97043,0,Hip-Hop
97211,4,Folk
97215,4,Folk
97216,4,Folk
97279,14,Instrumental
97283,14,Instrumental
97285,14,Instrumental
97286,2,Rock
97373,3,Experimental
97374,3,Experimental
97393,6,Electronic
97404,6,Electronic
97406,3,Experimental
97407,3,Experimental
97424,6,Electronic
97540,6,Electronic
97542,6,Electronic
97544,6,Electronic
97545,6,Electronic
97547,6,Electronic
97548,6,Electronic
97568,0,Hip-Hop
97569,0,Hip-Hop
97570,0,Hip-Hop
97585,4,Folk
97586,4,Folk
97587,4,Folk
97588,4,Folk
97589,4,Folk
97590,4,Folk
97690,2,Rock
97691,0,Hip-Hop
97692,0,Hip-Hop
97697,0,Hip-Hop
97793,3,Experimental
97794,3,Experimental
97813,3,Experimental
97814,3,Experimental
97841,3,Experimental
97844,6,Electronic
97845,6,Electronic
97846,6,Electronic
97847,6,Electronic
97848,6,Electronic
97886,2,Rock
97887,2,Rock
97894,2,Rock
97940,6,Electronic
97958,6,Electronic
97959,6,Electronic
97960,6,Electronic
97961,6,Electronic
97962,6,Electronic
97980,0,Hip-Hop
97986,0,Hip-Hop
97987,0,Hip-Hop
97988,0,Hip-Hop
97989,0,Hip-Hop
98025,2,Rock
98026,8,International
98028,8,International
98031,8,International
